Application_mode,Course,Displaced,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age,Target_encoded,approval_rate_1st,approval_rate_2nd,avg_enrolled
12,16,1,0,1,0,29,1,0.0,0.0,6.5
8,10,1,0,1,0,19,0,1.0,0.6666666666666666,6.0
12,9,0,1,0,0,24,1,0.0,0.0,5.0
12,4,0,1,0,0,27,1,0.0,0.0,6.0
8,15,1,0,1,1,18,0,1.0,1.0,6.0
8,2,1,0,1,1,18,0,0.0,0.0,0.0
8,13,1,0,1,0,21,1,0.0,0.0,7.0
12,14,0,0,1,1,43,0,0.8333333333333334,0.8333333333333334,6.0
14,9,0,0,1,1,18,0,1.0,1.0,5.0
9,6,1,0,1,1,21,1,1.0,0.5,6.0
4,9,0,0,1,0,26,1,0.0,0.0,5.0
1,12,1,0,1,1,19,0,0.875,0.875,8.0
1,6,0,0,1,0,18,0,1.0,1.0,5.0
1,15,1,0,1,0,22,1,0.3333333333333333,0.16666666666666666,6.0
12,12,1,0,1,0,27,1,0.0,0.0,7.5
1,9,1,0,1,0,18,0,1.0,1.0,5.0
8,6,0,0,1,0,19,0,0.8,0.8,5.0
8,12,1,0,1,0,18,0,1.0,1.0,7.5
1,6,0,0,1,1,19,0,1.0,1.0,6.0
12,6,0,0,0,0,32,1,0.0,0.0,6.0
13,12,1,0,1,0,23,0,1.0,1.0,21.5
8,12,1,0,1,0,20,0,0.8571428571428571,0.8571428571428571,7.0
1,2,1,1,1,0,20,0,1.0,0.9090909090909091,11.5
8,10,1,1,0,0,19,1,0.8333333333333334,0.3333333333333333,6.0
1,12,1,0,1,1,18,0,1.0,1.0,8.0
15,4,0,0,1,0,21,1,0.5,0.6666666666666666,6.0
15,6,1,0,1,0,22,0,1.0,0.5,6.0
15,17,0,0,1,0,26,0,1.0,1.0,5.0
1,5,1,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,12,1,0,1,0,19,0,0.8571428571428571,0.875,7.5
12,17,0,0,1,0,31,0,0.8,1.0,5.0
14,12,1,1,1,1,20,0,1.0,1.0,7.5
14,6,1,0,1,0,20,0,0.8,1.0,5.0
8,12,1,0,1,0,21,0,1.0,1.0,7.5
1,12,1,0,1,0,18,0,1.0,1.0,7.5
8,12,1,0,1,1,19,0,0.8571428571428571,0.8571428571428571,7.0
1,16,1,0,1,1,18,0,1.0,1.0,7.0
8,10,0,0,1,1,18,0,1.0,1.0,6.0
1,6,1,0,1,0,18,0,1.0,1.0,6.0
8,12,1,0,1,0,19,0,0.7142857142857143,0.875,7.5
8,10,0,0,1,1,19,0,1.0,1.0,6.0
12,4,0,1,0,0,28,1,0.0,0.0,6.0
8,5,1,0,1,0,20,0,1.0,1.0,6.0
1,15,1,0,1,0,18,0,0.6666666666666666,0.8333333333333334,6.0
1,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,6,1,0,1,1,20,0,1.0,0.6,5.0
14,10,0,1,1,0,28,0,0.8125,0.8461538461538461,14.5
6,16,0,0,1,0,23,0,1.0,0.9,13.0
1,16,1,0,1,0,19,1,0.5714285714285714,0.2857142857142857,7.0
8,10,1,0,1,1,18,0,1.0,1.0,6.0
1,15,0,1,0,1,20,0,1.0,0.8333333333333334,6.0
1,2,1,0,1,0,20,0,1.0,0.8181818181818182,11.5
12,17,0,0,1,0,27,1,0.4,0.0,5.0
1,16,1,0,1,0,18,1,0.5,0.3333333333333333,6.0
12,13,0,0,1,1,37,0,1.0,1.0,7.5
4,12,0,0,0,0,42,1,0.7142857142857143,0.42857142857142855,7.0
8,12,1,0,1,0,20,1,0.8571428571428571,1.0,7.5
12,7,0,0,0,0,34,1,0.0,0.0,5.0
13,7,1,0,1,0,22,1,0.0,0.0,5.0
12,11,0,0,1,0,39,0,1.0,1.0,6.0
1,12,1,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
1,5,1,0,1,1,21,0,1.0,1.0,6.0
12,6,0,0,1,0,34,1,0.0,0.0,6.0
15,4,0,0,1,1,22,0,1.0,1.0,6.0
12,4,0,0,1,0,31,1,0.5,0.0,6.0
9,16,1,0,0,0,19,1,0.6666666666666666,0.0,6.0
8,11,0,0,1,0,19,1,0.0,0.0,5.0
12,13,0,0,1,0,31,1,0.0,0.0,7.0
12,14,0,0,1,0,30,1,0.0,0.0,6.0
16,12,1,0,1,1,20,0,1.0,1.0,7.5
8,12,1,0,1,1,18,0,1.0,1.0,7.5
12,17,0,0,1,0,31,1,0.6,0.6,5.0
8,11,1,0,1,0,19,1,0.5,0.6666666666666666,6.0
12,3,0,0,1,1,43,1,0.0,0.0,5.5
8,11,1,0,1,1,20,0,1.0,1.0,6.0
1,12,1,0,1,1,19,0,1.0,1.0,8.0
1,14,0,0,1,0,22,1,0.6,0.0,5.0
1,3,0,0,1,0,26,0,0.875,1.0,7.5
9,9,1,0,1,1,19,0,1.0,1.0,5.0
4,12,1,0,1,0,29,1,0.75,0.75,8.0
12,4,0,0,1,0,41,0,1.0,0.75,12.0
1,12,1,0,1,0,19,1,0.75,0.75,8.0
1,5,0,1,1,0,19,0,1.0,1.0,6.0
4,12,0,0,1,0,43,1,0.42857142857142855,0.0,7.0
8,8,1,0,1,0,19,0,1.0,1.0,5.0
1,12,1,0,1,0,18,0,1.0,1.0,8.0
1,2,1,0,1,0,19,1,0.0,0.0,0.0
12,3,0,0,1,0,38,1,0.0,0.0,6.0
4,8,1,0,1,0,37,1,0.0,0.0,6.0
12,14,1,0,1,1,26,0,1.0,0.8333333333333334,6.0
1,6,1,0,1,1,18,0,1.0,1.0,6.0
1,16,0,0,1,0,18,0,1.0,1.0,7.0
1,6,0,0,1,0,18,0,1.0,1.0,5.0
8,10,0,0,1,0,19,0,1.0,1.0,6.0
1,15,1,0,1,0,18,0,0.8333333333333334,1.0,6.0
8,10,0,1,1,1,19,0,1.0,1.0,6.0
1,12,0,0,1,0,19,1,0.0,0.0,7.5
1,11,1,0,1,1,18,0,1.0,0.6666666666666666,6.0
1,12,0,0,1,0,18,0,0.875,0.875,8.0
1,12,1,0,1,1,20,0,0.875,0.875,8.0
17,13,0,0,1,1,22,0,0.8571428571428571,0.875,7.5
1,8,0,0,1,0,18,1,0.0,0.0,6.0
8,11,1,0,1,1,19,0,1.0,1.0,6.0
1,11,1,0,0,1,20,1,0.6666666666666666,0.5,6.0
1,15,1,0,1,1,20,0,1.0,1.0,6.0
12,6,0,0,1,0,28,1,0.6666666666666666,0.6666666666666666,6.0
1,6,0,0,1,0,19,0,1.0,0.5,6.0
1,6,1,0,1,0,19,0,1.0,1.0,6.0
1,15,1,0,0,0,18,1,0.0,0.0,6.0
3,8,1,0,1,0,18,0,1.0,1.0,6.0
14,8,1,0,1,0,22,0,0.8,1.0,5.0
17,6,0,0,1,0,20,0,1.0,1.0,10.0
12,17,0,0,1,1,24,0,1.0,1.0,5.0
1,13,1,0,1,1,20,0,1.0,1.0,7.5
4,3,0,0,0,0,35,1,0.0,0.0,6.0
1,14,0,0,1,1,18,0,1.0,1.0,5.0
8,10,1,0,1,0,19,0,1.0,1.0,6.0
9,12,0,0,1,0,18,0,1.0,1.0,7.5
1,11,1,0,1,0,18,1,0.6666666666666666,0.6666666666666666,6.0
8,10,0,0,1,1,19,0,1.0,1.0,6.0
9,12,1,0,1,1,20,0,1.0,1.0,7.5
8,6,0,0,1,0,21,1,0.0,0.0,6.0
1,12,1,0,1,1,18,0,0.875,0.875,8.0
1,5,1,0,1,0,18,1,0.3333333333333333,0.0,6.0
12,17,0,0,1,0,33,0,1.0,1.0,5.0
1,2,1,0,0,1,18,1,0.0,0.0,0.0
4,17,0,0,1,0,28,0,1.0,1.0,5.0
12,9,0,0,0,0,29,1,0.0,0.0,4.5
15,8,1,1,0,0,36,1,1.0,0.5,6.0
12,3,0,0,1,1,32,0,1.0,1.0,6.0
14,3,0,0,0,0,34,1,0.42857142857142855,0.14285714285714285,7.0
12,3,0,0,1,0,33,0,0.8333333333333334,1.0,6.0
14,17,0,1,0,0,29,1,0.4,0.6,5.0
1,12,0,0,1,0,18,1,0.8571428571428571,0.0,7.5
1,15,0,0,1,1,18,0,1.0,1.0,6.0
4,10,0,0,1,0,38,0,0.6666666666666666,1.0,6.0
1,12,1,0,1,1,19,0,0.8571428571428571,0.8571428571428571,7.0
12,3,0,0,1,1,39,0,1.0,1.0,6.0
14,17,0,0,1,0,37,0,0.8571428571428571,0.9166666666666666,13.0
8,13,1,0,1,0,32,1,0.0,0.0,7.5
9,10,0,0,1,0,18,1,0.0,0.0,3.5
1,5,1,0,1,0,20,0,1.0,1.0,6.0
8,6,1,0,1,1,23,0,1.0,1.0,6.0
1,10,0,0,1,0,18,0,1.0,1.0,6.0
1,9,1,0,1,0,19,0,1.0,1.0,5.0
8,15,1,0,1,0,20,0,0.6666666666666666,0.8333333333333334,6.0
1,12,1,0,1,0,19,1,0.75,0.75,8.0
8,12,1,0,1,0,19,0,0.875,0.875,8.0
1,10,0,0,1,0,18,0,0.6666666666666666,0.8333333333333334,6.0
1,12,1,0,1,1,20,0,0.875,0.875,8.0
1,12,1,0,1,0,20,0,1.0,1.0,7.5
12,12,1,0,1,0,24,0,0.875,0.875,8.0
12,13,1,0,1,0,24,1,0.0,0.0,7.0
8,15,1,0,1,0,20,0,1.0,1.0,6.0
1,12,0,0,1,0,18,0,0.875,0.875,8.0
1,6,1,0,1,0,21,0,1.0,1.0,5.0
8,16,1,0,1,0,18,0,0.6666666666666666,0.8333333333333334,6.0
8,12,1,0,1,1,19,0,0.875,0.875,8.0
4,6,1,0,1,0,22,0,1.0,1.0,6.0
8,10,1,0,1,0,19,0,0.8333333333333334,1.0,6.0
1,12,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,3,0,0,1,0,34,0,1.0,1.0,6.0
8,6,1,0,1,0,19,0,0.5,0.6,11.0
1,12,1,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,1,0,1,1,19,0,1.0,1.0,7.5
12,12,0,0,1,0,25,0,0.875,0.875,8.0
1,10,0,0,1,1,18,0,0.6666666666666666,1.0,6.0
1,3,1,0,1,0,28,0,0.8333333333333334,0.8333333333333334,6.0
14,12,0,0,1,1,18,0,0.875,0.875,8.0
12,11,0,0,1,0,41,0,1.0,0.8333333333333334,6.0
8,16,0,0,1,0,18,1,0.5,0.6666666666666666,6.0
8,10,0,0,1,1,21,0,0.6666666666666666,0.6666666666666666,6.0
4,10,0,1,1,0,41,1,0.0,0.0,6.0
4,5,1,0,1,0,32,1,0.6666666666666666,0.3333333333333333,3.0
14,3,0,0,1,0,29,0,1.0,1.0,6.0
1,10,0,0,1,0,21,1,0.0,0.0,6.0
12,12,1,0,1,0,39,1,0.5714285714285714,0.5714285714285714,7.0
14,12,0,0,1,0,21,0,0.8571428571428571,0.8571428571428571,14.0
1,15,1,0,1,0,18,0,1.0,1.0,6.0
12,4,0,1,1,0,34,0,0.8333333333333334,0.8333333333333334,6.0
1,6,1,0,1,0,18,0,1.0,0.8,5.0
1,16,1,0,1,0,18,1,0.5,0.5,6.0
1,6,1,0,1,0,19,0,0.8333333333333334,1.0,6.0
1,8,1,0,1,0,19,1,0.2,0.4,5.0
1,12,1,0,1,1,19,0,0.8571428571428571,0.875,7.5
1,14,1,0,1,1,18,0,1.0,1.0,6.0
15,17,1,0,1,1,23,0,0.8333333333333334,1.0,6.0
14,16,0,0,1,0,33,1,1.0,0.5,6.0
8,10,1,0,1,0,19,0,1.0,1.0,6.0
14,2,1,0,1,0,21,1,0.0,0.0,0.0
1,12,0,0,1,0,18,0,1.0,1.0,7.5
8,5,1,0,1,0,19,0,1.0,1.0,6.0
1,15,1,0,1,0,20,0,0.6666666666666666,0.6666666666666666,6.0
1,15,1,0,1,0,20,1,0.0,0.0,4.0
1,12,1,0,1,1,20,0,1.0,1.0,7.5
1,10,0,0,1,1,21,0,1.0,1.0,6.0
14,12,1,0,1,0,19,0,0.875,0.875,8.0
1,11,1,0,1,1,18,0,1.0,1.0,6.0
1,12,1,0,1,1,21,0,1.0,0.875,7.5
8,12,1,0,1,1,18,0,1.0,1.0,7.5
14,16,0,1,0,0,28,1,0.0,0.0,5.5
12,13,0,0,1,0,36,1,0.7142857142857143,0.42857142857142855,7.0
1,6,1,0,1,0,20,0,1.0,1.0,5.0
1,10,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
12,3,0,0,1,0,28,0,0.8333333333333334,1.0,6.0
1,14,0,0,1,0,20,0,0.8,1.0,5.0
13,11,1,0,1,0,28,0,0.8571428571428571,0.6666666666666666,13.0
14,17,0,0,1,0,24,1,0.3,0.6,10.0
8,11,0,0,1,1,18,0,1.0,0.6666666666666666,6.0
1,9,1,1,0,0,22,1,0.4,0.0,5.0
1,11,1,0,1,1,18,0,1.0,0.6666666666666666,6.0
1,12,0,0,1,1,21,0,0.875,0.875,8.0
8,15,1,0,1,0,19,0,1.0,1.0,6.0
1,12,1,0,1,1,20,0,0.875,0.875,8.0
1,9,0,0,1,0,20,0,0.8,1.0,5.0
8,3,1,1,1,0,19,0,1.0,1.0,6.0
1,5,1,0,1,1,20,0,0.8333333333333334,1.0,6.0
1,10,1,0,1,0,20,1,0.8333333333333334,0.6666666666666666,6.0
1,12,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
1,11,1,0,1,1,18,0,1.0,0.6666666666666666,6.0
1,12,0,0,1,1,18,0,1.0,1.0,7.5
1,2,1,0,0,0,19,1,0.0,0.0,0.0
1,9,0,0,1,0,20,0,1.0,1.0,5.0
1,11,0,0,1,1,22,0,1.0,0.6666666666666666,6.0
1,10,1,0,1,1,18,0,1.0,1.0,6.0
8,15,1,0,1,0,19,0,1.0,1.0,6.0
1,10,0,0,0,1,20,0,0.8333333333333334,0.8333333333333334,6.0
1,12,1,0,1,1,19,0,1.0,1.0,7.5
1,2,1,1,0,0,18,1,0.0,0.0,0.0
1,15,1,1,0,0,20,1,0.0,0.0,4.5
1,15,1,0,1,1,19,0,1.0,1.0,6.0
7,10,1,0,1,0,18,0,0.8333333333333334,1.0,6.0
1,14,0,0,1,0,22,1,0.4,0.0,5.0
1,10,0,0,1,0,18,0,1.0,1.0,6.0
1,10,1,0,1,0,20,0,1.0,1.0,6.0
8,11,1,0,1,0,19,0,1.0,1.0,6.0
14,12,0,0,1,1,19,0,0.8571428571428571,1.0,7.5
15,10,0,0,1,0,21,0,1.0,1.0,6.0
8,3,1,0,1,1,19,1,0.6666666666666666,1.0,6.0
1,10,1,0,1,1,19,0,1.0,1.0,6.0
12,6,0,0,0,1,28,1,0.2,0.0,5.0
14,12,0,0,1,0,28,0,1.0,1.0,7.5
14,14,0,1,0,0,19,1,0.5,0.6666666666666666,6.0
1,12,1,0,1,0,19,0,0.875,0.875,8.0
14,15,1,0,1,1,20,0,1.0,1.0,6.0
1,6,0,1,0,0,20,1,0.6,0.4,5.0
12,6,1,0,1,0,27,0,1.0,1.0,6.0
16,6,0,0,1,0,22,0,1.0,0.8333333333333334,6.0
1,12,1,1,0,0,19,1,0.875,0.875,8.0
8,10,1,0,0,0,19,1,0.6666666666666666,0.3333333333333333,6.0
1,2,1,0,1,0,19,1,1.0,0.9090909090909091,11.5
9,16,1,1,0,0,20,1,0.0,0.0,6.5
14,17,0,0,0,0,39,1,0.8,0.6153846153846154,14.0
12,3,0,1,1,0,37,0,1.0,1.0,6.0
12,12,0,1,0,0,30,1,0.42857142857142855,0.42857142857142855,7.0
14,17,0,0,1,0,41,0,1.0,1.0,10.0
12,12,0,0,0,0,40,1,0.625,0.625,8.0
1,9,0,0,1,0,20,1,0.4,0.0,5.0
1,17,0,0,1,0,28,0,1.0,1.0,5.0
9,16,1,1,0,0,19,1,0.7142857142857143,0.0,7.0
1,14,1,0,1,0,23,1,0.6,0.8,5.0
4,3,0,0,1,0,18,1,0.8125,0.8181818181818182,13.5
12,12,0,0,1,0,24,0,0.875,0.875,8.0
1,12,1,0,1,0,19,0,0.875,0.875,8.0
1,15,1,0,1,0,19,1,0.5,0.3333333333333333,6.0
12,4,0,1,0,0,48,1,0.0,0.0,6.0
14,17,0,0,0,0,38,1,0.75,0.75,12.0
8,9,0,0,1,0,19,0,1.0,1.0,5.0
12,17,0,0,1,0,30,1,0.6,0.2,5.0
15,4,0,0,1,1,24,0,1.0,1.0,6.0
8,15,1,0,1,0,19,0,1.0,1.0,6.0
1,11,1,0,1,1,21,0,1.0,0.8333333333333334,6.0
1,17,0,0,1,0,19,1,0.8,0.8,5.0
8,5,0,0,1,1,18,0,1.0,1.0,6.0
8,7,1,0,1,0,19,1,1.0,1.0,5.0
1,12,0,0,1,1,19,0,0.875,0.875,8.0
12,9,0,0,0,0,29,1,0.2,0.0,5.0
8,7,1,0,1,0,21,1,0.2,0.6,5.0
1,15,1,1,1,1,18,0,1.0,1.0,6.0
8,11,0,0,1,1,20,1,0.0,0.0,6.0
12,17,0,0,1,0,27,1,0.2,0.0,5.0
9,9,1,0,1,0,20,1,0.8,0.6,5.0
12,9,0,1,0,0,28,1,0.2,0.0,5.0
1,6,1,0,1,0,20,0,1.0,0.8,5.0
15,6,0,0,1,0,21,0,0.6,1.0,5.0
15,4,1,1,0,0,23,1,0.3333333333333333,0.3333333333333333,6.0
1,10,1,0,1,0,18,0,0.8333333333333334,1.0,6.0
1,2,1,0,1,1,20,0,0.8571428571428571,0.8461538461538461,13.5
1,2,1,0,1,0,19,0,0.0,0.0,0.0
12,12,0,0,1,0,32,0,1.0,1.0,7.5
1,11,1,0,1,0,20,1,0.5,0.16666666666666666,6.0
12,4,0,0,1,0,32,0,1.0,0.9230769230769231,15.5
15,5,1,0,1,1,21,0,0.5714285714285714,0.7777777777777778,8.0
1,15,0,0,1,1,19,0,0.8333333333333334,1.0,6.0
12,17,0,0,1,0,24,1,0.6,0.0,5.0
8,9,0,0,1,0,18,1,0.2,0.2,5.0
15,4,1,0,1,0,20,0,0.8333333333333334,0.8333333333333334,6.0
14,2,0,0,0,0,25,1,0.0,0.0,0.0
8,9,1,0,1,0,25,1,0.8666666666666667,0.8571428571428571,14.5
8,15,1,0,1,0,18,1,0.8333333333333334,1.0,6.0
1,9,1,0,1,0,19,1,0.8,0.0,5.0
1,9,1,0,1,0,18,1,0.8,1.0,5.0
13,9,0,0,0,0,25,1,0.0,0.0,5.0
12,2,1,0,1,0,38,1,0.0,0.0,0.0
15,2,0,0,1,0,19,1,0.0,0.0,0.0
1,15,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
15,6,1,0,1,1,22,0,1.0,1.0,6.0
4,17,0,0,0,0,32,1,0.8,0.4,5.0
14,16,0,0,1,0,37,0,1.0,1.0,20.0
8,7,1,0,1,0,21,1,0.0,0.0,5.0
1,11,1,0,1,0,18,1,0.5,0.3333333333333333,6.0
1,5,1,1,1,0,19,0,1.0,1.0,6.0
8,14,0,0,1,1,19,0,1.0,1.0,6.0
1,2,1,0,0,0,19,0,1.0,1.0,11.5
8,15,1,0,1,1,19,0,0.8333333333333334,1.0,6.0
1,15,1,1,0,0,19,1,0.8333333333333334,0.6666666666666666,6.0
12,17,0,1,1,0,28,1,0.4,0.0,5.0
1,12,0,0,1,1,19,0,0.875,0.875,8.0
4,3,0,0,1,0,32,0,0.9285714285714286,0.9090909090909091,12.5
12,3,0,1,0,0,26,1,0.6666666666666666,0.8333333333333334,6.0
12,9,0,0,1,0,25,1,0.0,0.0,5.0
14,16,0,0,1,0,31,1,0.8571428571428571,0.8333333333333334,6.5
8,10,1,0,1,1,20,0,0.8333333333333334,1.0,6.0
1,10,1,0,1,0,19,1,0.0,0.0,6.0
8,2,1,0,1,0,23,1,0.0,0.0,0.0
1,10,1,0,1,0,18,0,0.8333333333333334,1.0,6.0
1,10,1,0,1,1,19,1,1.0,0.8333333333333334,6.0
1,11,0,0,1,0,18,0,1.0,1.0,6.0
1,6,1,0,1,0,24,0,1.0,0.8,5.0
13,12,1,0,1,0,25,0,0.8571428571428571,0.8571428571428571,14.0
8,6,0,0,1,0,20,0,0.6,0.8,5.0
8,12,1,0,1,0,18,0,0.875,0.875,8.0
12,14,1,0,1,0,24,1,0.6,0.6,5.0
8,10,0,1,0,0,21,1,0.8333333333333334,0.8333333333333334,6.0
1,15,1,0,1,0,18,0,1.0,1.0,6.0
8,11,1,0,1,0,20,1,0.16666666666666666,0.0,6.0
8,9,1,0,1,0,19,1,0.4,0.4,5.0
1,12,1,0,1,0,20,0,1.0,1.0,7.5
1,12,1,0,1,0,20,0,0.875,0.875,8.0
15,6,1,0,1,1,20,0,1.0,0.8333333333333334,6.0
1,5,1,0,1,0,20,0,1.0,1.0,6.0
1,16,1,0,1,0,18,1,1.0,1.0,6.0
1,2,1,0,1,0,18,0,0.0,0.0,0.0
1,6,1,0,1,0,18,0,1.0,1.0,5.0
12,6,0,0,1,0,35,1,0.5,0.0,6.0
12,3,0,1,0,0,31,1,0.3333333333333333,0.5,6.0
14,11,1,1,1,0,19,1,0.3333333333333333,0.16666666666666666,6.0
1,10,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
8,12,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
8,12,0,0,1,0,19,0,1.0,1.0,8.0
1,6,0,0,1,0,21,0,1.0,0.8,5.0
8,16,0,0,1,0,18,1,0.3333333333333333,0.0,6.0
1,2,1,0,1,0,19,0,0.0,0.0,0.0
1,14,1,0,1,0,18,0,1.0,0.6666666666666666,6.0
8,6,1,0,1,0,18,0,1.0,1.0,6.0
12,17,1,0,0,0,25,1,0.0,0.0,5.0
1,2,1,0,1,0,19,0,0.0,0.0,0.0
1,12,1,0,1,0,18,0,1.0,1.0,7.5
12,4,0,0,1,0,24,1,0.0,0.0,6.0
4,12,0,0,1,0,29,0,0.875,0.875,8.0
14,17,1,0,1,0,27,1,0.0,0.0,5.0
8,12,1,0,1,0,18,0,1.0,0.875,7.5
14,17,0,0,1,0,28,1,0.9333333333333333,0.8571428571428571,14.5
12,16,0,0,1,1,32,0,1.0,1.0,7.5
12,17,0,0,1,0,30,1,1.0,1.0,5.0
4,12,0,0,1,0,29,1,0.5,0.5,8.0
1,12,0,0,1,0,19,0,0.875,0.875,8.0
12,3,0,0,1,0,29,0,1.0,1.0,6.0
1,10,0,0,0,0,27,1,0.3333333333333333,0.6666666666666666,6.0
1,10,0,0,1,0,19,1,0.0,0.0,6.0
8,14,1,0,1,1,21,1,0.6,0.4,5.0
1,17,0,0,0,0,29,1,0.8,1.0,5.0
14,9,0,1,0,0,42,1,1.0,1.0,12.5
1,10,0,0,1,1,18,0,1.0,1.0,6.0
12,6,1,0,1,0,24,0,1.0,1.0,5.0
12,17,0,0,1,0,27,0,0.6,0.6,5.0
1,12,1,0,1,0,18,0,1.0,1.0,8.0
8,15,1,1,1,1,19,1,1.0,0.8333333333333334,6.0
1,15,1,0,1,1,18,0,1.0,1.0,6.0
12,9,0,0,1,1,26,0,0.8,0.8,5.0
1,11,1,0,1,1,22,0,1.0,1.0,6.0
12,17,0,1,1,0,37,1,0.8,0.6,5.0
4,6,0,0,1,0,24,1,0.6,0.0,5.0
8,12,1,0,1,1,19,0,0.8571428571428571,0.875,7.5
12,8,1,1,0,0,28,1,0.16666666666666666,0.3333333333333333,6.0
1,12,1,0,1,1,18,0,0.875,0.875,8.0
1,15,1,0,1,0,18,0,1.0,1.0,6.0
12,15,0,0,1,0,47,1,0.8333333333333334,1.0,6.0
14,17,0,0,1,0,38,0,1.0,1.0,5.0
1,5,0,0,1,1,20,0,1.0,0.8333333333333334,6.0
15,8,1,0,1,0,21,1,1.0,0.5,6.0
1,8,1,0,1,0,18,0,1.0,1.0,5.0
12,12,0,1,0,0,46,1,0.42857142857142855,0.42857142857142855,7.0
14,12,0,0,1,0,23,0,0.8571428571428571,0.8571428571428571,14.0
1,5,1,0,1,1,20,0,1.0,1.0,6.0
15,5,0,0,1,0,20,0,0.8571428571428571,0.7777777777777778,8.0
1,15,0,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
1,15,1,1,0,0,18,1,1.0,0.3333333333333333,6.0
1,12,1,0,1,1,30,1,1.0,0.125,7.5
1,9,1,0,1,1,20,0,1.0,1.0,5.0
5,15,1,0,1,0,22,0,1.0,1.0,6.0
